"filename", "language", "JSON with Comments", "JSON", "TypeScript", "TypeScript JSX", "PostCSS", "JavaScript", "XML", "Markdown", "comment", "blank", "total"
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\components\BusinessCard.tsx", "TypeScript JSX", 0, 0, 0, 283, 0, 0, 0, 0, 8, 16, 307
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\components\MyBusinessesClient.tsx", "TypeScript JSX", 0, 0, 0, 152, 0, 0, 0, 0, 4, 21, 177
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\edit\[id]\components\EditBusinessClient.tsx", "TypeScript JSX", 0, 0, 0, 463, 0, 0, 0, 0, 1, 41, 505
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\edit\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 132, 0, 0, 0, 0, 1, 22, 155
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\page.tsx", "TypeScript JSX", 0, 0, 0, 24, 0, 0, 0, 0, 1, 8, 33
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\view\[id]\components\BusinessStandardLayout.tsx", "TypeScript JSX", 0, 0, 0, 738, 0, 0, 0, 0, 12, 40, 790
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\view\[id]\components\BusinessTabbedLayout.tsx", "TypeScript JSX", 0, 0, 0, 588, 0, 0, 0, 0, 3, 51, 642
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\view\[id]\components\BusinessViewClient.tsx", "TypeScript JSX", 0, 0, 0, 231, 0, 0, 0, 0, 8, 21, 260
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\business-profiles\view\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 47, 0, 0, 0, 0, 5, 10, 62
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\components\ProfileClient.tsx", "TypeScript JSX", 0, 0, 0, 575, 0, 0, 0, 0, 16, 43, 634
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\edit\components\steps\EditProfileClient.tsx", "TypeScript JSX", 0, 0, 0, 379, 0, 0, 0, 0, 17, 44, 440
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\edit\components\steps\GalleryStep.tsx", "TypeScript JSX", 0, 0, 0, 276, 0, 0, 0, 0, 3, 18, 297
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\edit\components\steps\LocationAvailabilityStep.tsx", "TypeScript JSX", 0, 0, 0, 173, 0, 0, 0, 0, 1, 18, 192
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\edit\components\steps\ReviewStep.tsx", "TypeScript JSX", 0, 0, 0, 485, 0, 0, 0, 0, 22, 39, 546
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\edit\components\steps\SkillsCredentialsStep.tsx", "TypeScript JSX", 0, 0, 0, 292, 0, 0, 0, 0, 6, 24, 322
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\edit\components\steps\TradeDetailsStep.tsx", "TypeScript JSX", 0, 0, 0, 149, 0, 0, 0, 0, 1, 14, 164
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\edit\components\steps\UserInfoStep.tsx", "TypeScript JSX", 0, 0, 0, 189, 0, 0, 0, 0, 6, 19, 214
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\edit\page.tsx", "TypeScript JSX", 0, 0, 0, 24, 0, 0, 0, 0, 1, 9, 34
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\page.tsx", "TypeScript JSX", 0, 0, 0, 24, 0, 0, 0, 0, 1, 9, 34
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\profile-actions.ts", "TypeScript", 0, 0, 286, 0, 0, 0, 0, 0, 17, 49, 352
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\profiles\profile\types\profile-types.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 7, 8, 72
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\settings\actions.ts", "TypeScript", 0, 0, 42, 0, 0, 0, 0, 0, 4, 11, 57
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\settings\components\SettingsClient.tsx", "TypeScript JSX", 0, 0, 0, 669, 0, 0, 0, 0, 23, 52, 744
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\settings\page.tsx", "TypeScript JSX", 0, 0, 0, 23, 0, 0, 0, 0, 1, 6, 30
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\terms\page.tsx", "TypeScript JSX", 0, 0, 0, 231, 0, 0, 0, 0, 1, 20, 252
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\(dashboard)\testing\page.tsx", "TypeScript JSX", 0, 0, 0, 25, 0, 0, 0, 0, 1, 4, 30
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\ad-responses\check-existing\route.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 11, 61
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\ad-responses\check-limit\route.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 8, 43
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\ad-responses\route.ts", "TypeScript", 0, 0, 79, 0, 0, 0, 0, 0, 3, 14, 96
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\businesses\contact\route.ts", "TypeScript", 0, 0, 198, 0, 0, 0, 0, 0, 18, 32, 248
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\cancel-subscription\route.ts", "TypeScript", 0, 0, 119, 0, 0, 0, 0, 0, 10, 23, 152
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\checkout\route.ts", "TypeScript", 0, 0, 210, 0, 0, 0, 0, 0, 12, 40, 262
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\my-favourites\route.ts", "TypeScript", 0, 0, 207, 0, 0, 0, 0, 0, 17, 46, 270
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\my-saved-trades\route.ts", "TypeScript", 0, 0, 117, 0, 0, 0, 0, 0, 6, 22, 145
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\notifications\delete\route.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 8, 45
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\notifications\mark-all-read\route.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\notifications\mark-read\route.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 8, 45
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\payments\route.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 7, 47
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\personnel\contact\route.ts", "TypeScript", 0, 0, 203, 0, 0, 0, 0, 0, 17, 31, 251
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\plans\route.ts", "TypeScript", 0, 0, 74, 0, 0, 0, 0, 0, 2, 9, 85
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\positions\contact\route.ts", "TypeScript", 0, 0, 229, 0, 0, 0, 0, 0, 17, 34, 280
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\projects\contact\route.ts", "TypeScript", 0, 0, 230, 0, 0, 0, 0, 0, 17, 33, 280
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\r2\upload\route.ts", "TypeScript", 0, 0, 151, 0, 0, 0, 0, 0, 29, 25, 205
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\subscription\route.ts", "TypeScript", 0, 0, 51, 0, 0, 0, 0, 0, 2, 7, 60
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\test-google-geocoding\route.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 5, 6, 36
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\update-settings\route.ts", "TypeScript", 0, 0, 38, 0, 0, 0, 0, 0, 1, 8, 47
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\usage\route.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 0, 1, 7, 61
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\api\webhooks\stripe\route.ts", "TypeScript", 0, 0, 337, 0, 0, 0, 0, 0, 13, 52, 402
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\globals.css", "PostCSS", 0, 0, 0, 0, 36, 0, 0, 0, 0, 7, 43
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\layout.tsx", "TypeScript JSX", 0, 0, 0, 85, 0, 0, 0, 0, 0, 12, 97
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\page.module.css", "PostCSS", 0, 0, 0, 0, 141, 0, 0, 0, 1, 27, 169
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\app\page.tsx", "TypeScript JSX", 0, 0, 0, 61, 0, 0, 0, 0, 0, 7, 68
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\AddressAutoComplete.tsx", "TypeScript JSX", 0, 0, 0, 201, 0, 0, 0, 0, 3, 19, 223
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\BorderedBox.tsx", "TypeScript JSX", 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 13
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\Center.tsx", "TypeScript JSX", 0, 0, 0, 19, 0, 0, 0, 0, 1, 3, 23
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\CustomCard.tsx", "TypeScript JSX", 0, 0, 0, 52, 0, 0, 0, 0, 0, 8, 60
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\CustomStepper.tsx", "TypeScript JSX", 0, 0, 0, 294, 0, 0, 0, 0, 12, 16, 322
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\CustomTextField.tsx", "TypeScript JSX", 0, 0, 0, 84, 0, 0, 0, 0, 0, 7, 91
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\DisplayBox.tsx", "TypeScript JSX", 0, 0, 0, 64, 0, 0, 0, 0, 0, 5, 69
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\EmptyResult.tsx", "TypeScript JSX", 0, 0, 0, 54, 0, 0, 0, 0, 0, 5, 59
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\FadeIn.tsx", "TypeScript JSX", 0, 0, 0, 17, 0, 0, 0, 0, 0, 6, 23
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\GooglePlaceField.tsx", "TypeScript JSX", 0, 0, 0, 75, 0, 0, 0, 0, 1, 12, 88
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\GradientButton.tsx", "TypeScript JSX", 0, 0, 0, 49, 0, 0, 0, 0, 0, 5, 54
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\Iconify.tsx", "TypeScript JSX", 0, 0, 0, 22, 0, 0, 0, 0, 0, 3, 25
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\ImageCrossfade.tsx", "TypeScript JSX", 0, 0, 0, 63, 0, 0, 0, 0, 0, 9, 72
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\InnerCustomCard.tsx", "TypeScript JSX", 0, 0, 0, 32, 0, 0, 0, 0, 2, 9, 43
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\Logo.tsx", "TypeScript JSX", 0, 0, 0, 165, 0, 0, 0, 0, 13, 13, 191
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\Middle.tsx", "TypeScript JSX", 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 21
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\PageHeader.tsx", "TypeScript JSX", 0, 0, 0, 16, 0, 0, 0, 0, 0, 4, 20
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\PlaceSearchBox.tsx", "TypeScript JSX", 0, 0, 0, 43, 0, 0, 0, 0, 1, 11, 55
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\PricingSection.tsx", "TypeScript JSX", 0, 0, 0, 594, 0, 0, 0, 0, 19, 47, 660
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\ResponsiveTabs.tsx", "TypeScript JSX", 0, 0, 0, 51, 0, 0, 0, 0, 1, 9, 61
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\ServiceAreasSelector.tsx", "TypeScript JSX", 0, 0, 0, 291, 0, 0, 0, 0, 18, 33, 342
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\ShareButton.tsx", "TypeScript JSX", 0, 0, 0, 640, 0, 0, 0, 0, 26, 41, 707
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\Slogan.tsx", "TypeScript JSX", 0, 0, 0, 21, 0, 0, 0, 0, 0, 4, 25
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\auth\SocialProviders.tsx", "TypeScript JSX", 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\notifications\CustomSnackbar.tsx", "TypeScript JSX", 0, 0, 0, 120, 0, 0, 0, 0, 5, 11, 136
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\pricing-section\components\PricingSection.tsx", "TypeScript JSX", 0, 0, 0, 75, 0, 0, 0, 0, 1, 10, 86
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\components\pricing-section\components\PricingSectionClient.tsx", "TypeScript JSX", 0, 0, 0, 604, 0, 0, 0, 0, 21, 44, 669
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\emails\BusinessContactNotificationEmail.tsx", "TypeScript JSX", 0, 0, 0, 177, 0, 0, 0, 0, 1, 26, 204
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\emails\PersonnelContactNotificationEmail.tsx", "TypeScript JSX", 0, 0, 0, 193, 0, 0, 0, 0, 2, 30, 225
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\emails\PositionContactNotificationEmail.tsx", "TypeScript JSX", 0, 0, 0, 181, 0, 0, 0, 0, 2, 25, 208
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\emails\ProjectContactNotificationEmail.tsx", "TypeScript JSX", 0, 0, 0, 181, 0, 0, 0, 0, 1, 25, 207
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\global\Center.tsx", "TypeScript JSX", 0, 0, 0, 11, 0, 0, 0, 0, 0, 4, 15
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\global\CustomTabs.tsx", "TypeScript JSX", 0, 0, 0, 87, 0, 0, 0, 0, 1, 16, 104
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\global\Flex.tsx", "TypeScript JSX", 0, 0, 0, 33, 0, 0, 0, 0, 0, 4, 37
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\global\HStack.tsx", "TypeScript JSX", 0, 0, 0, 28, 0, 0, 0, 0, 0, 4, 32
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\global\Stack.tsx", "TypeScript JSX", 0, 0, 0, 30, 0, 0, 0, 0, 0, 4, 34
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\global\VStack.tsx", "TypeScript JSX", 0, 0, 0, 28, 0, 0, 0, 0, 0, 4, 32
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\hooks\setActiveRoute.tsx", "TypeScript JSX", 0, 0, 0, 14, 0, 0, 0, 0, 0, 7, 21
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\hooks\useFavourite.ts", "TypeScript", 0, 0, 87, 0, 0, 0, 0, 0, 11, 9, 107
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\hooks\useFontLoaded.tsx", "TypeScript JSX", 0, 0, 0, 21, 0, 0, 0, 0, 2, 4, 27
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\hooks\useNotification.tsx", "TypeScript JSX", 0, 0, 0, 36, 0, 0, 0, 0, 0, 9, 45
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\hooks\useSubscription.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 312, 1, 313
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\hooks\useThemeMode.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\hooks\useToggle.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\hooks\useUser.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 3, 8, 33
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\actions\business-actions.ts", "TypeScript", 0, 0, 208, 0, 0, 0, 0, 0, 12, 28, 248
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\authActions.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\business-utils.ts", "TypeScript", 0, 0, 107, 0, 0, 0, 0, 0, 4, 21, 132
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\businessData.ts", "TypeScript", 0, 0, 566, 0, 0, 0, 0, 0, 9, 16, 591
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\googleRegions.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\materialData.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 0, 1, 9, 82
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\navItemData.ts", "TypeScript", 0, 0, 137, 0, 0, 0, 0, 0, 14, 4, 155
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\personnelData.ts", "TypeScript", 0, 0, 268, 0, 0, 0, 0, 0, 1, 2, 271
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\plantData.ts", "TypeScript", 0, 0, 77, 0, 0, 0, 0, 0, 1, 7, 85
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\positionData.ts", "TypeScript", 0, 0, 343, 0, 0, 0, 0, 0, 0, 4, 347
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\projectData.ts", "TypeScript", 0, 0, 275, 0, 0, 0, 0, 0, 0, 6, 281
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\regions.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\reviewData.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\skillsAndAccreditations.ts", "TypeScript", 0, 0, 61, 0, 0, 0, 0, 0, 1, 2, 64
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\data\vehicleData.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 1, 8, 79
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\emailService.ts", "TypeScript", 0, 0, 614, 0, 0, 0, 0, 0, 35, 55, 704
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\lib\geocoding-service.ts", "TypeScript", 0, 0, 194, 0, 0, 0, 0, 0, 13, 35, 242
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\providers\ActiveRouteProvider.tsx", "TypeScript JSX", 0, 0, 0, 27, 0, 0, 0, 0, 2, 9, 38
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\providers\AppProviders.tsx", "TypeScript JSX", 0, 0, 0, 18, 0, 0, 0, 0, 1, 5, 24
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\providers\GoogleMapsProvider.tsx", "TypeScript JSX", 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 25
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\providers\NotistackProvider.tsx", "TypeScript JSX", 0, 0, 0, 31, 0, 0, 0, 0, 0, 3, 34
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\providers\ThemeProvider.tsx", "TypeScript JSX", 0, 0, 0, 57, 0, 0, 0, 0, 3, 12, 72
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\store\userStore.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 1, 4, 21
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\styles\GeminiChip.tsx", "TypeScript JSX", 0, 0, 0, 43, 0, 0, 0, 0, 5, 6, 54
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\styles\globals.css", "PostCSS", 0, 0, 0, 0, 3, 0, 0, 0, 55, 3, 61
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\styles\theme.ts", "TypeScript", 0, 0, 617, 0, 0, 0, 0, 0, 6, 21, 644
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\types\business.ts", "TypeScript", 0, 0, 75, 0, 0, 0, 0, 0, 0, 5, 80
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\types\navItem.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\types\personnel.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 3, 5, 39
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\types\positions.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\types\projects.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\types\supabase.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\auth-helper.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\email-notifications.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 6, 4, 22
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\favouriteUtils.ts", "TypeScript", 0, 0, 80, 0, 0, 0, 0, 0, 13, 11, 104
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\routeMapping.ts", "TypeScript", 0, 0, 49, 0, 0, 0, 0, 0, 10, 13, 72
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\shareUtils.ts", "TypeScript", 0, 0, 98, 0, 0, 0, 0, 0, 18, 14, 130
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\supabase\admin.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\supabase\client.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\supabase\middleware.ts", "TypeScript", 0, 0, 101, 0, 0, 0, 0, 0, 27, 21, 149
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\supabase\notifications.ts", "TypeScript", 0, 0, 76, 0, 0, 0, 0, 0, 15, 19, 110
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\supabase\server.ts", "TypeScript", 0, 0, 42, 0, 0, 0, 0, 0, 5, 6, 53
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\src\utils\supabase\services\googlePlacesService.ts", "TypeScript", 0, 0, 58, 0, 0, 0, 0, 0, 30, 8, 96
"c:\Users\colli\OneDrive\Desktop\tradirise-web-nz\tsconfig.json", "JSON with Comments", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"Total", "-", 27, 13675, 10892, 55115, 180, 12, 14, 23, 2441, 6521, 88900